LanguageCode,Key,CreatedBy,CreatedByName,ModifiedBy,ModifiedByName,CreatedDate,ModifiedDate,Active,LanguageId,Value
ES,sequence_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Sequencia
ES,sequenceError_msg,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Error de secuencias.
ES,serie_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Serie
ES,start_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Inicio
ES,success_msg,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,La operación fue un exito
ES,supplier_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Suplidor
ES,supplierCosts_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Costo por suplidor
ES,suppliers_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Suplidores
ES,suppliersReturns_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Devoluciones a suplidor
ES,tax_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Impuesto
ES,taxAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto impuesto
ES,taxes_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Impuestos
ES,taxes_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Impuestos
ES,taxesReport_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Reporte de impuestos
ES,taxIsReq_msg,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Impuesto es requerido.
ES,thisIsABaseProduct_error,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Este producto es base de otro.
ES,totalAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto total
ES,trn_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,NCF
ES,TRNControl_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Control NCF
ES,trnNotAvailable_msg,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,NCFs insuficientes
ES,type_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Tipo
ES,unit_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Unidad
ES,unitCost_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Costo por unidad
ES,unitDoesntExist_msg,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,La unidad no existe
ES,unitNotExist_msg,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,La unidad no existe
ES,units_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Unidades
ES,user_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Usuario
ES,user_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Usuario
ES,userName_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Nombre de usuario
ES,users_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Usuarios
ES,warehouse_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Almacén
ES,warehouse_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Almacenes
ES,warehouseError_msg,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Almacén no existe.
ES,warehouseTransfers_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Transferencias entre almacenes
ES,yes_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Si
ES,zone_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Zona
ES,zones_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Zonas
EN,series_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Series
ES,series_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Serie
EN,addSector_btn,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Add sector
ES,addSector_btn,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Agregar sector
EN,sellerRate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Seller rate
ES,sellerRate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Porcentaje de comisión
EN,schools_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Schools
ES,schools_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Escuelas
EN,customer_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Customer
ES,customer_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Cliente
EN,leadDueDays_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Lead due days
ES,leadDueDays_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Dias de vencimiento
EN,contacts_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Contacts
ES,contacts_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Contactos
EN,assignedWarehouse_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Assigned Warehouse
ES,assignedWarehouse_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Almacén asignado
EN,position_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Position
ES,position_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Posición
EN,menu_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Lunch menu
ES,menu_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Menú escolar
EN,monday_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Monday
ES,monday_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Lunes
EN,tusday_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Tusday
ES,tusday_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Martes
EN,wendsday_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Wendsday
ES,wendsday_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Miércoles
EN,thursday_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Thursday
ES,thursday_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Jueves
EN,friday_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Friday
ES,friday_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Viernes
EN,week_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Week of month
ES,week_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Semana
EN,day_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Day of week
ES,day_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Día de la semana
EN,invoiceLeads_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Invoice Lead
ES,invoiceLeads_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Conduces de factura
EN,print_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Print
ES,print_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Imprimir
EN,billingStateB_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Billed
ES,billingStateB_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Facturado
EN,billingStateN_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Nulled
ES,billingStateN_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Anulado
EN,billingStateP_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Paid
ES,billingStateP_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Pago aplicado
EN,billingStateQ_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Quoted
ES,billingStateQ_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Cotizado
EN,billingStateC_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Converted
ES,billingStateC_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Convertido
EN,billingStateG_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Generated
ES,billingStateG_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Generado
EN,billingStateJ_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Projected
ES,billingStateJ_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Proyectado
EN,billingStateD_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Delivered
ES,billingStateD_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Entregado
EN,billingStateE_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Expired
ES,billingStateE_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Expirado
EN,billingStateI_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Not enough inventory 
ES,billingStateI_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Inventario insuficiente
EN,billingStateM_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Nulled Lead
ES,billingStateM_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Conduce anulado
EN,billingStateO_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Generated without inventory
ES,billingStateO_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Generado sin inventario
EN,deliverLead_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Mark lead as delivered
ES,deliverLead_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Marcar como entregado
EN,createLead_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Create lead
ES,createLead_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Crear conduce
EN,school_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,School
ES,school_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Escuela 
EN,dispatchInventory_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Dispatch Inventory
ES,dispatchInventory_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Despachar inventario
EN,unitPrice_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Unit price
ES,unitPrice_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Precio unitario
EN,productCost_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Product cost
ES,productCost_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Costo de producto
EN,markAsDeliveredConfirm_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Are you sure to mark this lead as delivered?
ES,markAsDeliveredConfirm_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Está seguro que desea marcar el conduce como entregado?
EN,state_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,State
ES,state_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Estado
EN,pay_btn,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Pay
ES,pay_btn,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Pagar
EN,null_btn,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Null
ES,null_btn,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Anular
EN,month_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Month
ES,month_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Mes
EN,leadNumber_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Lead number
ES,leadNumber_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Número de conduce
EN,subTotal_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Before taxes amount
ES,subTotal_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto grabado
EN,expensePayments_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Expenses payments
ES,expensePayments_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Pagos de gastos
EN,invoiceNumber_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Invoice number
ES,invoiceNumber_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Número de factura
EN,salesReport_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Sales report
ES,salesReport_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Reporte de ventas
EN,startDate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Start date
ES,startDate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Fecha inicio
EN,endDate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,End date
ES,endDate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Fecha final
EN,taxesAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Taxes amount
ES,taxesAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto impuestos
EN,discountAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Discount Amount
ES,discountAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto descuento
EN,appliedCreditNoteAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Applied CN amount
ES,appliedCreditNoteAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto NC aplicada
EN,daysAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Days amount
ES,daysAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Cantidad de días
EN,billingDate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Billing date
ES,billingDate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Fecha de facturación
EN,trnControl_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,TRN control
ES,trnControl_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Control NCF
EN,seller_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Seller
ES,seller_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Vendedor
EN,receivedAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Received amount
ES,receivedAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto recibido
EN,returnedAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Returned amount
ES,returnedAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto devuelto
EN,discountRate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Discount rate
ES,discountRate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Porcentaje descuento
EN,nrc_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,NRC
ES,nrc_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,NRC
EN,sellerRate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Seller rate
ES,sellerRate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Porcentaje comisión
EN,documentNumber_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Document number
ES,documentNumber_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Número documento
EN,receiptsReport_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Receipts report
ES,receiptsReport_menu,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Reporte recibos ingreso
EN,reportType_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Report type
ES,reportType_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Tipo de reporte
EN,salesComission_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Sales comissions
ES,salesComission_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Comisiones por ventas
EN,paymentsComission_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Payments comissions
ES,paymentsComission_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Comisiones por cobro
EN,comissionAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Comissions amount
ES,comissionAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto comisiones
EN,totalIncome_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Total income
ES,totalIncome_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto total de entradas
EN,debits_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Debits
ES,debits_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Débitos
EN,credits_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Credits
ES,credits_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Créditos
EN,balance_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Balance
ES,balance_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Balance
EN,incomeAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Income amount
ES,incomeAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto recibidos
EN,outcomeAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Outcome amount
ES,outcomeAmount_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto entregrados
EN,customerDebt_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Customer debts
ES,customerDebt_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto deuda de cliente
EN,companyDebt_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Company debts
ES,companyDebt_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Monto deuda de la compañia
EN,recordedRate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,1,Recorded rate
ES,recordedRate_lbl,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,0001-01-01 00:00:00.0000000,NULL,1,2,Tasa registrada
